date,upwind_station_count,upwind_selected_station_codes,upwind_mean_lag_days,upwind_total_weight
2021-07-21,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,1.4444444444444444,3.3056403832243677
2021-07-22,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,1.2222222222222223,4.173743547495422
2021-07-23,7,A047|A542|A544|A545|A547|A548|A559,0.7142857142857143,4.09460283716767
2021-07-24,5,A544|A545|A547|A548|A559,1.0,2.711366115751857
2021-07-25,6,A045|A544|A545|A547|A548|A559,1.1666666666666667,2.75823551389122
2021-07-26,7,A047|A542|A544|A545|A547|A548|A559,1.2857142857142858,2.69895542827962
2021-07-27,5,A017|A032|A045|A544|A548,1.4,1.6972115386184439
2021-07-28,5,A005|A015|A022|A042|A054,1.4,1.7775553549475571
2021-07-29,12,A003|A012|A033|A034|A035|A036|A037|A056|A507|A512|A523|A546,0.9166666666666666,6.096248345845493
2021-07-30,12,A034|A036|A047|A056|A523|A528|A542|A545|A546|A553|A562|A571,1.3333333333333333,4.025282955636764
2021-07-31,8,A047|A528|A542|A545|A547|A553|A559|A571,1.25,3.2468407208173593
2021-08-01,8,A047|A528|A542|A544|A545|A547|A548|A559,0.875,4.030120818066503
2021-08-02,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,1.1111111111111112,4.266413017486601
2021-08-03,8,A047|A528|A542|A545|A547|A553|A562|A571,1.5,2.5056779538573384
2021-08-04,9,A047|A528|A542|A544|A545|A547|A553|A559|A571,1.4444444444444444,3.0898227552629565
2021-08-05,7,A047|A542|A544|A545|A547|A548|A559,0.5714285714285714,4.6582372844744
2021-08-06,7,A047|A542|A544|A545|A547|A548|A559,0.7142857142857143,4.352075714112914
2021-08-07,7,A047|A542|A544|A545|A547|A548|A559,0.8571428571428571,3.800366373127315
2021-08-08,7,A047|A542|A544|A545|A547|A548|A559,1.1428571428571428,3.0944554530865114
2021-08-09,8,A047|A528|A542|A544|A545|A547|A548|A559,1.375,3.1278311609678626
2021-08-10,5,A544|A545|A547|A548|A559,2.2,1.3076661690095428
2021-08-11,12,A036|A047|A056|A523|A528|A542|A545|A546|A547|A553|A562|A571,1.8333333333333333,3.444733970974442
2021-08-12,8,A047|A528|A542|A545|A547|A553|A559|A571,1.5,2.7388962644168235
2021-08-13,8,A047|A528|A542|A544|A545|A547|A548|A559,1.125,3.8472337910257526
2021-08-14,7,A047|A542|A544|A545|A547|A548|A559,1.0,3.5214035362386773
2021-08-15,7,A047|A542|A544|A545|A547|A548|A559,1.1428571428571428,3.431365352361275
2021-08-16,5,A045|A544|A547|A548|A559,1.2,2.1335058523204493
2021-08-17,5,A045|A544|A547|A548|A559,1.0,2.5340737563824502
2021-08-18,6,A045|A544|A545|A547|A548|A559,0.8333333333333334,3.752681837720097
2021-08-19,7,A047|A542|A544|A545|A547|A548|A559,0.7142857142857143,4.2612580583680275
2021-08-20,5,A045|A544|A547|A548|A559,0.8,2.962388406763467
2021-08-21,7,A047|A542|A544|A545|A547|A548|A559,1.1428571428571428,3.1359870713546076
2021-08-22,5,A544|A545|A547|A548|A559,1.4,2.1062448608058295
2021-08-23,5,A544|A545|A547|A548|A559,1.6,1.629737397357276
2021-08-24,7,A047|A542|A544|A545|A547|A548|A559,1.1428571428571428,3.0610481148602693
2021-08-25,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,1.4444444444444444,2.957355671660665
2021-08-26,8,A047|A528|A542|A544|A545|A547|A548|A559,1.875,2.2115209508545464
2021-08-27,6,A045|A544|A545|A547|A548|A559,1.1666666666666667,2.772070986055168
2021-08-28,7,A047|A542|A544|A545|A547|A548|A559,0.7142857142857143,4.041690037152602
2021-08-29,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,0.8888888888888888,4.5786407896485075
2021-08-30,8,A047|A528|A542|A544|A545|A547|A548|A559,0.875,4.1577609069594805
2021-08-31,8,A047|A528|A542|A544|A545|A547|A548|A559,0.875,4.280627134987597
2021-09-01,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,0.7777777777777778,4.832331036858154
2021-09-02,7,A047|A542|A544|A545|A547|A548|A559,1.0,3.5707875282645105
2021-09-03,8,A047|A528|A542|A545|A547|A553|A559|A571,1.5,2.97064199242212
2021-09-04,9,A047|A528|A542|A545|A547|A553|A559|A562|A571,1.6666666666666667,2.593177891702838
2021-09-05,6,A017|A045|A544|A547|A548|A559,1.6666666666666667,1.6327682925696063
2021-09-06,14,A012|A033|A034|A036|A047|A056|A507|A523|A528|A542|A546|A553|A562|A571,1.7142857142857142,3.2959666131260428
2021-09-07,7,A047|A542|A544|A545|A547|A548|A559,1.2857142857142858,2.421490244188102
2021-09-08,5,A017|A045|A544|A548|A559,1.0,2.496119088404999
2021-09-09,5,A010|A017|A024|A032|A045,1.2,1.9314676360217748
2021-09-10,5,A010|A017|A024|A032|A045,1.4,1.7424791852198596
2021-09-11,9,A047|A528|A542|A544|A545|A547|A553|A559|A571,1.4444444444444444,3.093585059721286
2021-09-12,6,A045|A544|A545|A547|A548|A559,1.0,3.0441410234518482
2021-09-13,6,A017|A045|A544|A547|A548|A559,1.0,3.0312065578707172
2021-09-14,4,A017|A024|A032|A045,1.25,1.3361287859204505
2021-09-15,4,A017|A024|A032|A045,1.25,1.2409397009720409
2021-09-16,6,A045|A544|A545|A547|A548|A559,1.1666666666666667,2.5339078462400804
2021-09-17,6,A045|A544|A545|A547|A548|A559,0.8333333333333334,3.6836345238752086
2021-09-18,6,A045|A544|A545|A547|A548|A559,1.0,3.026989355096225
2021-09-19,6,A017|A045|A544|A547|A548|A559,1.0,2.954048505402239
2021-09-20,5,A017|A045|A544|A548|A559,1.0,2.0833738939776616
2021-09-21,5,A017|A045|A544|A548|A559,1.6,1.5487819372926261
2021-09-22,4,A014|A015|A022|A042,1.0,1.6524250795050692
2021-09-23,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,0.8888888888888888,4.707117008079556
2021-09-24,5,A010|A017|A024|A032|A045,0.8,2.75084514960786
2021-09-25,13,A012|A034|A036|A047|A056|A507|A523|A528|A542|A546|A553|A562|A571,1.2307692307692308,4.558049610326818
2021-09-26,5,A017|A045|A544|A548|A559,1.0,1.9477771126103534
2021-09-27,11,A036|A047|A056|A523|A528|A542|A545|A546|A553|A562|A571,1.2727272727272727,4.3698339935037644
2021-09-28,8,A047|A528|A542|A544|A545|A547|A548|A559,1.25,3.236513712790605
2021-09-29,5,A017|A045|A544|A548|A559,1.0,2.059551289521716
2021-09-30,5,A005|A015|A022|A042|A054,1.4,1.5104079333317226
2021-10-01,5,A005|A015|A022|A042|A054,1.2,1.8263073594194286
2021-10-02,6,A017|A045|A544|A547|A548|A559,1.1666666666666667,2.3105256368059335
2021-10-03,4,A005|A010|A042|A054,1.75,1.2073939463168384
2021-10-04,6,A045|A544|A545|A547|A548|A559,1.3333333333333333,2.065109694331755
2021-10-05,11,A047|A056|A523|A528|A542|A545|A546|A547|A553|A562|A571,1.1818181818181819,4.959589149126288
2021-10-06,5,A544|A545|A547|A548|A559,1.6,1.658412841390243
2021-10-07,4,A017|A024|A032|A045,1.25,1.5125654481471822
2021-10-08,7,A047|A542|A544|A545|A547|A548|A559,0.8571428571428571,3.70448714439274
2021-10-09,12,A034|A036|A047|A056|A523|A528|A542|A545|A546|A553|A562|A571,1.3333333333333333,4.286035682934845
2021-10-10,5,A544|A545|A547|A548|A559,1.4,1.9394312731578986
2021-10-11,5,A005|A010|A024|A042|A054,1.4,1.8765852872888593
2021-10-12,5,A014|A015|A022|A028|A042,1.0,2.0323301430400607
2021-10-13,5,A017|A045|A544|A548|A559,1.4,1.789414613728198
2021-10-14,5,A005|A010|A024|A032|A054,1.4,1.9660350438869705
2021-10-15,4,A010|A017|A024|A032,1.0,1.8977154581600073
2021-10-16,4,A005|A010|A024|A054,1.75,1.1375026118285738
2021-10-17,6,A017|A045|A544|A547|A548|A559,1.6666666666666667,1.8469642021360642
2021-10-18,6,A005|A010|A015|A022|A042|A054,1.3333333333333333,2.2838859692584856
2021-10-19,4,A014|A015|A022|A042,0.75,1.8288451999210447
2021-10-20,5,A005|A015|A022|A042|A054,1.2,1.9408958354689028
2021-10-21,11,A003|A012|A029|A033|A034|A035|A036|A037|A507|A512|A523,1.9090909090909092,2.870348875830147
2021-10-22,5,A017|A032|A045|A544|A548,1.4,1.8132891140993252
2021-10-23,5,A005|A010|A024|A032|A054,1.8,1.5238787859553447
2021-10-24,5,A005|A015|A022|A042|A054,0.6,3.1907086797193633
2021-10-25,5,A017|A045|A544|A548|A559,1.4,1.8106814293686284
2021-10-26,9,A047|A528|A542|A545|A547|A553|A559|A562|A571,1.5555555555555556,3.312836529438057
2021-10-27,7,A047|A542|A544|A545|A547|A548|A559,0.7142857142857143,4.289338693167503
2021-10-28,5,A544|A545|A547|A548|A559,1.0,2.624998625340885
2021-10-29,8,A047|A528|A542|A544|A545|A547|A548|A559,1.25,3.6935882218137337
2021-10-30,5,A045|A544|A547|A548|A559,1.0,2.430266876005508
2021-10-31,5,A017|A045|A544|A548|A559,1.0,1.917419401191342
2021-11-01,4,A005|A010|A042|A054,1.25,1.7714762137864324
2021-11-02,5,A005|A015|A022|A042|A054,1.0,2.9161199272614784
2021-11-03,5,A005|A015|A022|A042|A054,1.0,2.720851247493124
2021-11-04,5,A005|A015|A022|A042|A054,1.2,2.254471797939217
2021-11-05,5,A005|A015|A022|A042|A054,1.4,1.7598296584941426
2021-11-06,5,A005|A015|A022|A042|A054,1.6,1.4150182839195706
2021-11-07,5,A005|A010|A024|A032|A054,1.8,1.3483957807725109
2021-11-08,5,A005|A010|A024|A032|A054,2.2,0.9087956912962879
2021-11-09,6,A017|A045|A544|A547|A548|A559,1.1666666666666667,2.4675581686279258
2021-11-10,6,A005|A010|A017|A024|A032|A054,1.3333333333333333,2.297060120053831
2021-11-11,5,A005|A010|A024|A042|A054,1.2,1.9560326797234735
2021-11-12,5,A010|A017|A024|A032|A045,1.6,1.287756040875382
2021-11-13,8,A002|A014|A015|A025|A027|A028|A029|A046,1.75,2.1906964684398327
2021-11-14,8,A047|A528|A542|A544|A545|A547|A548|A559,1.25,3.3211820418412583
2021-11-15,6,A045|A544|A545|A547|A548|A559,0.8333333333333334,3.275395154621441
2021-11-16,6,A017|A045|A544|A547|A548|A559,1.0,3.1675954333278136
2021-11-17,6,A045|A544|A545|A547|A548|A559,1.1666666666666667,2.571411777420907
2021-11-18,5,A005|A010|A024|A032|A054,1.8,1.5693590321069009
2021-11-19,6,A005|A010|A015|A022|A042|A054,1.5,1.7643395888978193
2021-11-20,6,A005|A010|A015|A022|A042|A054,1.8333333333333333,1.3831213092676848
2021-11-21,6,A045|A544|A545|A547|A548|A559,1.8333333333333333,0.9680407293334187
2021-11-22,5,A005|A010|A024|A032|A054,2.2,1.077446923904456
2021-11-23,4,A014|A015|A022|A042,1.0,1.5423081362857336
2021-11-24,6,A017|A045|A544|A547|A548|A559,1.1666666666666667,2.3097356513930585
2021-11-25,6,A017|A045|A544|A547|A548|A559,1.0,2.732283056860378
2021-11-26,5,A005|A010|A024|A032|A054,1.4,1.815076116873901
2021-11-27,5,A005|A015|A022|A042|A054,0.8,3.017100431400941
2021-11-28,5,A005|A015|A022|A042|A054,0.6,3.4173441337397197
2021-11-29,5,A005|A015|A022|A042|A054,1.2,2.04627676625643
2021-11-30,6,A005|A010|A015|A022|A042|A054,1.5,1.8645785510014867
2021-12-01,5,A005|A015|A022|A042|A054,1.2,2.2450383161490275
2021-12-02,5,A005|A015|A022|A042|A054,1.4,1.61760635437
2021-12-03,5,A005|A010|A024|A032|A054,2.2,1.0430863145983484
2021-12-04,5,A017|A045|A544|A548|A559,1.0,2.177364757245184
2021-12-05,4,A010|A017|A024|A032,1.25,1.6903558977700723
2021-12-06,5,A005|A015|A022|A042|A054,1.2,1.8538589777311751
2021-12-07,5,A005|A015|A022|A042|A054,1.2,1.9597825362128813
2021-12-08,4,A005|A010|A042|A054,2.0,0.9176004887422465
2021-12-09,4,A010|A017|A024|A032,1.75,1.1045505664856172
2021-12-10,6,A014|A015|A022|A027|A028|A042,1.6666666666666667,1.507029994062436
2021-12-11,4,A010|A017|A024|A032,1.25,1.6185058839822775
2021-12-12,4,A005|A010|A024|A054,1.25,1.6970477387147191
2021-12-13,4,A005|A010|A042|A054,1.25,1.5808357690741426
2021-12-14,5,A005|A010|A024|A042|A054,1.2,2.1402342785168726
2021-12-15,6,A005|A010|A017|A024|A032|A054,1.6666666666666667,1.805475765860436
2021-12-16,5,A005|A010|A024|A032|A054,1.8,1.47384929091027
2021-12-17,5,A005|A010|A024|A032|A054,1.8,1.6074934312857034
2021-12-18,5,A017|A045|A544|A548|A559,1.6,1.6265475619745666
2021-12-19,5,A014|A015|A022|A028|A042,1.4,1.5552883951541023
2021-12-20,5,A005|A015|A022|A042|A054,1.4,1.692951692614803
2021-12-21,5,A010|A017|A024|A032|A045,1.4,1.6054782669638876
2021-12-22,6,A005|A010|A015|A022|A042|A054,1.3333333333333333,2.4396188997368426
2021-12-23,5,A005|A015|A022|A042|A054,1.0,2.50886307880175
2021-12-24,9,A047|A528|A542|A545|A547|A553|A559|A562|A571,1.5555555555555556,2.7641297426811873
2021-12-25,7,A047|A542|A544|A545|A547|A548|A559,1.2857142857142858,2.834942899775734
2021-12-26,6,A017|A045|A544|A547|A548|A559,1.0,2.670652565367621
2021-12-27,4,A017|A024|A032|A045,1.0,1.6431847315380943
2021-12-28,4,A005|A010|A024|A054,1.0,1.8282830074895253
2021-12-29,5,A005|A010|A024|A032|A054,1.4,1.822354889861012
2021-12-30,6,A005|A010|A015|A022|A042|A054,1.3333333333333333,2.4466850784694496
2021-12-31,4,A005|A010|A024|A054,1.25,1.691922754405394
2022-01-01,5,A005|A010|A024|A032|A054,1.0,2.3056743619657416
2022-01-02,5,A005|A010|A024|A032|A054,1.2,2.2028836780315806
2022-01-03,5,A005|A015|A022|A042|A054,1.2,2.1724786482606193
2022-01-04,5,A005|A015|A022|A042|A054,1.0,2.503396206919168
2022-01-05,6,A005|A010|A015|A022|A042|A054,1.1666666666666667,2.8131799793506524
2022-01-06,5,A005|A010|A022|A042|A054,1.0,2.6054712826665223
2022-01-07,6,A005|A010|A015|A022|A042|A054,1.0,3.010326853363954
2022-01-08,6,A005|A010|A015|A022|A042|A054,1.0,2.838462380441404
2022-01-09,4,A005|A010|A042|A054,0.75,2.560513146806073
2022-01-10,6,A005|A010|A015|A022|A042|A054,1.0,3.132663225713758
2022-01-11,4,A005|A010|A042|A054,1.0,1.9836131358130156
2022-01-12,4,A005|A010|A024|A054,1.5,1.5683302318346195
2022-01-13,5,A005|A010|A024|A032|A054,1.8,1.692600361606873
2022-01-14,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,1.4444444444444444,3.356860373412477
2022-01-15,5,A544|A545|A547|A548|A559,1.4,2.2407402557326304
2022-01-16,5,A017|A032|A045|A544|A548,1.0,2.014638895330375
2022-01-17,5,A544|A545|A547|A548|A559,1.6,1.7848860884042794
2022-01-18,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,1.4444444444444444,3.3251804839540577
2022-01-19,8,A047|A528|A542|A544|A545|A547|A548|A559,1.5,2.546376450876531
2022-01-20,7,A047|A542|A544|A545|A547|A548|A559,1.2857142857142858,2.463452806906706
2022-01-21,6,A045|A544|A545|A547|A548|A559,1.6666666666666667,1.8130169267511382
2022-01-22,7,A047|A542|A544|A545|A547|A548|A559,1.5714285714285714,2.113904432089064
2022-01-23,6,A045|A544|A545|A547|A548|A559,1.1666666666666667,2.5163983635090057
2022-01-24,5,A045|A544|A547|A548|A559,1.2,1.9797376563530695
2022-01-25,5,A005|A010|A024|A032|A054,1.8,1.4715818472102968
2022-01-26,4,A005|A010|A024|A054,1.75,1.0990429584899357
2022-01-27,4,A005|A010|A042|A054,1.5,1.3993863359329262
2022-01-28,5,A005|A010|A024|A032|A054,1.2,2.0459983970006776
2022-01-29,4,A005|A010|A024|A054,1.0,2.0259469009713302
2022-01-30,5,A005|A010|A024|A032|A054,1.0,2.511580703176687
2022-01-31,5,A005|A010|A022|A042|A054,1.2,2.2842335065455703
2022-02-01,4,A005|A010|A024|A054,1.25,1.642579617377872
2022-02-02,5,A045|A544|A547|A548|A559,1.6,1.4904367328432842
2022-02-03,8,A047|A528|A542|A544|A545|A547|A548|A559,1.5,2.548982992581891
2022-02-04,13,A012|A034|A036|A047|A056|A507|A523|A528|A542|A546|A553|A562|A571,1.2307692307692308,4.333055804801144
2022-02-05,5,A005|A015|A022|A042|A054,1.6,1.045962519716212
2022-02-06,8,A047|A528|A542|A545|A547|A553|A562|A571,1.25,3.36471904675235
2022-02-07,6,A005|A010|A015|A022|A042|A054,1.5,1.8221927599211318
2022-02-08,5,A005|A015|A022|A042|A054,1.6,1.3508478341477945
2022-02-09,6,A005|A010|A015|A022|A042|A054,1.3333333333333333,2.4723782322281886
2022-02-10,6,A005|A010|A015|A022|A042|A054,0.6666666666666666,3.581305598715652
2022-02-11,6,A005|A010|A015|A022|A042|A054,1.3333333333333333,2.4754394878854926
2022-02-12,6,A005|A010|A015|A022|A042|A054,1.3333333333333333,2.33597092104978
2022-02-13,6,A005|A010|A015|A022|A042|A054,1.3333333333333333,2.4379089119318493
2022-02-14,4,A005|A010|A042|A054,1.5,1.5038220470339334
2022-02-15,4,A005|A010|A042|A054,2.0,1.0752592691133678
2022-02-16,6,A017|A032|A045|A544|A548|A559,1.6666666666666667,1.8599850732433834
2022-02-17,5,A005|A015|A022|A042|A054,1.4,1.6677820821599647
2022-02-18,5,A005|A015|A022|A042|A054,1.2,2.188805270639129
2022-02-19,5,A005|A015|A022|A042|A054,1.2,2.2360926649499566
2022-02-20,4,A005|A010|A042|A054,1.75,1.0901311937219313
2022-02-21,10,A047|A528|A542|A544|A545|A547|A548|A553|A559|A571,1.9,2.4181562462778534
2022-02-22,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,1.4444444444444444,3.316887712253999
2022-02-23,5,A017|A045|A544|A548|A559,1.0,1.9223252363524546
2022-02-24,5,A005|A010|A024|A032|A054,2.2,1.1752061753761203
2022-02-25,8,A047|A528|A542|A545|A547|A553|A559|A571,1.5,2.791720155410239
2022-02-26,8,A047|A528|A542|A544|A545|A547|A548|A559,1.0,3.965963249690413
2022-02-27,6,A045|A544|A545|A547|A548|A559,1.1666666666666667,2.579400469637675
2022-02-28,5,A045|A544|A547|A548|A559,1.0,2.3673742330434653
2022-03-01,5,A045|A544|A547|A548|A559,1.2,2.1481649744588065
2022-03-02,4,A017|A024|A032|A045,0.75,2.07419970990966
2022-03-03,5,A010|A017|A024|A032|A045,1.4,1.5375479120560822
2022-03-04,7,A047|A542|A544|A545|A547|A548|A559,1.4285714285714286,2.2587247813603644
2022-03-05,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,1.4444444444444444,2.9423771601356368
2022-03-06,6,A017|A045|A544|A547|A548|A559,1.0,3.0711862467507043
2022-03-07,5,A045|A544|A547|A548|A559,1.0,2.238546077283151
2022-03-08,7,A047|A542|A544|A545|A547|A548|A559,1.2857142857142858,2.785987378261632
2022-03-09,6,A045|A544|A545|A547|A548|A559,1.3333333333333333,2.1160895442771825
2022-03-10,6,A017|A045|A544|A547|A548|A559,1.6666666666666667,1.9386207736862435
2022-03-11,6,A017|A032|A045|A544|A548|A559,1.6666666666666667,1.8300448065242034
2022-03-12,5,A005|A010|A024|A032|A054,2.0,1.344053967223838
2022-03-13,12,A012|A033|A034|A036|A056|A507|A523|A528|A546|A553|A562|A571,1.8333333333333333,3.3493243929302547
2022-03-14,4,A017|A024|A032|A045,1.25,1.1208255228824662
2022-03-15,6,A017|A045|A544|A547|A548|A559,1.6666666666666667,1.4292817015332393
2022-03-16,6,A005|A010|A017|A024|A032|A054,2.0,1.600239922315398
2022-03-17,5,A010|A017|A024|A032|A045,1.2,2.0958699021200586
2022-03-18,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,1.8888888888888888,2.453270045835831
2022-03-19,8,A047|A528|A542|A544|A545|A547|A548|A559,1.625,2.371389877581048
2022-03-20,8,A047|A528|A542|A544|A545|A547|A548|A559,1.5,2.491360525438772
2022-03-21,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,1.3333333333333333,3.466551515572884
2022-03-22,8,A047|A528|A542|A544|A545|A547|A548|A559,0.75,4.4303942610067475
2022-03-23,6,A045|A544|A545|A547|A548|A559,0.8333333333333334,3.1638171935985686
2022-03-24,6,A017|A045|A544|A547|A548|A559,1.1666666666666667,2.329542403221754
2022-03-25,4,A010|A017|A024|A032,2.0,1.0253098662736266
2022-03-26,6,A045|A544|A545|A547|A548|A559,1.8333333333333333,1.5966112151622185
2022-03-27,5,A544|A545|A547|A548|A559,2.2,1.2870868846179986
2022-03-28,9,A047|A528|A542|A545|A547|A553|A559|A562|A571,1.5555555555555556,3.196287178624401
2022-03-29,6,A045|A544|A545|A547|A548|A559,1.1666666666666667,2.7625212883350203
2022-03-30,6,A045|A544|A545|A547|A548|A559,1.5,1.9114882908802857
2022-03-31,7,A047|A542|A544|A545|A547|A548|A559,1.4285714285714286,2.3162522060787687
2022-04-01,10,A047|A056|A528|A542|A545|A546|A547|A553|A562|A571,1.6,2.9811926387229706
2022-04-02,8,A047|A528|A542|A544|A545|A547|A548|A559,1.25,3.6541346684416918
2022-04-03,5,A544|A545|A547|A548|A559,1.4,2.2276983287403973
2022-04-04,7,A047|A542|A544|A545|A547|A548|A559,1.1428571428571428,3.0618553001265223
2022-04-05,8,A047|A528|A542|A544|A545|A547|A548|A559,1.375,3.0393518118214877
2022-04-06,8,A047|A528|A542|A545|A547|A553|A562|A571,1.5,2.4223596337834095
2022-04-07,6,A045|A544|A545|A547|A548|A559,1.3333333333333333,2.0535623266046446
2022-04-08,6,A017|A032|A045|A544|A548|A559,1.6666666666666667,1.7754885798284932
2022-04-09,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,1.8888888888888888,2.115327630516676
2022-04-10,13,A012|A033|A034|A035|A036|A056|A507|A512|A523|A546|A553|A562|A571,1.5384615384615385,3.958337252458281
2022-04-11,5,A017|A045|A544|A548|A559,1.6,1.4438902674635017
2022-04-12,12,A034|A036|A047|A056|A523|A528|A542|A545|A546|A553|A562|A571,1.6666666666666667,3.729095031246074
2022-04-13,9,A002|A003|A014|A025|A027|A028|A029|A037|A046,1.7777777777777777,1.873218720772488
2022-04-14,12,A012|A033|A034|A036|A056|A507|A523|A528|A546|A553|A562|A571,1.8333333333333333,3.3165288788878775
2022-04-15,12,A002|A003|A012|A025|A029|A033|A034|A035|A037|A046|A507|A512,1.5833333333333333,3.9093991718687477
2022-04-16,14,A012|A033|A034|A036|A047|A056|A507|A523|A528|A542|A546|A553|A562|A571,1.2142857142857142,5.164382386493715
2022-04-17,9,A047|A056|A528|A542|A545|A547|A553|A562|A571,1.3333333333333333,3.464061085141281
2022-04-18,7,A047|A542|A544|A545|A547|A548|A559,1.1428571428571428,2.96421087033081
2022-04-19,6,A045|A544|A545|A547|A548|A559,1.1666666666666667,2.647987579259488
2022-04-20,8,A047|A528|A542|A544|A545|A547|A548|A559,1.375,2.9486218509156545
2022-04-21,8,A047|A528|A542|A544|A545|A547|A548|A559,1.375,2.708691563611362
2022-04-22,5,A010|A017|A024|A032|A045,1.4,1.631327627467631
2022-04-23,4,A010|A017|A024|A032,2.0,0.9590434855624123
2022-04-24,7,A047|A542|A544|A545|A547|A548|A559,1.2857142857142858,2.4062542809978007
2022-04-25,7,A047|A542|A544|A545|A547|A548|A559,0.8571428571428571,3.774499522362397
2022-04-26,5,A544|A545|A547|A548|A559,1.0,2.500849261172074
2022-04-27,6,A045|A544|A545|A547|A548|A559,0.8333333333333334,3.1833323065256622
2022-04-28,7,A047|A542|A544|A545|A547|A548|A559,1.1428571428571428,3.4556701794182074
2022-04-29,8,A047|A528|A542|A544|A545|A547|A548|A559,1.25,3.725143437748537
2022-04-30,5,A544|A545|A547|A548|A559,1.4,2.1540649131950222
2022-05-01,7,A047|A542|A544|A545|A547|A548|A559,1.2857142857142858,2.5209822100234445
2022-05-02,5,A544|A545|A547|A548|A559,1.8,1.496681446535475
2022-05-03,5,A010|A017|A024|A032|A045,1.2,1.7774999027651117
2022-05-04,5,A005|A015|A022|A042|A054,1.2,2.193559612303277
2022-05-05,13,A003|A012|A033|A034|A035|A036|A056|A507|A512|A523|A546|A562|A571,1.8461538461538463,3.5640961843985446
2022-05-06,11,A047|A056|A523|A528|A542|A545|A546|A547|A553|A562|A571,1.6363636363636365,3.295618620792995
2022-05-07,6,A045|A544|A545|A547|A548|A559,1.3333333333333333,2.0408453364388834
2022-05-08,5,A045|A544|A547|A548|A559,1.0,2.5127402232474334
2022-05-09,5,A544|A545|A547|A548|A559,1.4,2.0308293052074324
2022-05-10,7,A047|A542|A544|A545|A547|A548|A559,1.1428571428571428,3.0327045550970717
2022-05-11,6,A045|A544|A545|A547|A548|A559,1.8333333333333333,1.344192677287953
2022-05-12,5,A005|A010|A024|A032|A054,2.2,1.0352510477095058
2022-05-13,8,A047|A528|A542|A545|A547|A553|A559|A571,1.875,2.2051559574277
2022-05-14,7,A047|A542|A544|A545|A547|A548|A559,1.1428571428571428,2.95876364205807
2022-05-15,5,A005|A010|A024|A032|A054,2.0,1.2750299512368177
2022-05-16,11,A047|A056|A523|A528|A542|A545|A546|A547|A553|A562|A571,1.9090909090909092,2.9577718865850886
2022-05-17,11,A003|A012|A029|A033|A034|A035|A036|A037|A507|A512|A523,1.3636363636363635,4.142680771172835
2022-05-18,12,A002|A003|A012|A025|A029|A033|A034|A035|A037|A046|A507|A512,0.75,6.781138038227029
2022-05-19,13,A003|A012|A033|A034|A035|A036|A037|A056|A507|A512|A523|A546|A562,1.2307692307692308,5.694817440642309
2022-05-20,12,A036|A047|A056|A523|A528|A542|A545|A546|A547|A553|A562|A571,1.3333333333333333,4.109890904113901
2022-05-21,8,A047|A528|A542|A544|A545|A547|A548|A559,1.375,3.0226803098318897
2022-05-22,6,A045|A544|A545|A547|A548|A559,1.3333333333333333,2.1773641158505663
2022-05-23,5,A017|A032|A045|A544|A548,1.4,1.674170613543475
2022-05-24,7,A047|A542|A544|A545|A547|A548|A559,1.1428571428571428,3.3281136626543755
2022-05-25,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,0.7777777777777778,4.914278194696574
2022-05-26,8,A047|A528|A542|A544|A545|A547|A548|A559,1.25,3.702649570014089
2022-05-27,5,A544|A545|A547|A548|A559,1.4,2.159352122718842
2022-05-28,8,A047|A528|A542|A544|A545|A547|A548|A559,1.375,3.145758246591486
2022-05-29,8,A047|A528|A542|A545|A547|A553|A559|A571,1.75,2.3275356534682956
2022-05-30,5,A045|A544|A547|A548|A559,1.6,1.258803737360466
2022-05-31,9,A047|A056|A528|A542|A545|A547|A553|A562|A571,1.4444444444444444,2.8272334523262264
2022-06-01,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,1.4444444444444444,3.1107330606649977
2022-06-02,8,A047|A528|A542|A545|A547|A553|A562|A571,2.0,1.9856148863021903
2022-06-03,10,A047|A056|A528|A542|A545|A546|A547|A553|A562|A571,1.3,3.527053140572269
2022-06-04,9,A047|A528|A542|A544|A545|A547|A553|A559|A571,1.4444444444444444,3.3921177447259283
2022-06-05,7,A047|A542|A544|A545|A547|A548|A559,0.8571428571428571,3.7292569562216875
2022-06-06,6,A045|A544|A545|A547|A548|A559,1.3333333333333333,2.453704621601364
2022-06-07,8,A047|A528|A542|A545|A547|A553|A562|A571,2.0,1.7866995543228033
2022-06-08,7,A047|A542|A544|A545|A547|A548|A559,1.7142857142857142,1.6714142182212142
2022-06-09,5,A017|A045|A544|A548|A559,1.6,1.5875697053538897
